Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
17 1 -7.9639754 0.0 -50.6301 7.25002 -11.3648 225.358 -1887.31 223.986 -1872.02 0.0 223.986 -1872.02 30.8954 -50.6301 -1667.7688 8.91289 8.91289
17 2 -7.5491166 0.0 -40.832 7.21307 -11.3401 225.358 -1887.31 224.213 -1880.77 0.0 224.213 -1880.77 29.6891 -40.832 -1667.7 9.56563 9.56563
17 3 -7.5634794 0.0 -41.0987 7.21558 -11.3476 225.358 -1887.31 224.222 -1880.61 0.0 224.222 -1880.61 29.8832 -41.0987 -1667.6034 9.58855 9.58855
17 4 -7.530559 0.0 -40.6318 7.23424 -11.3282 225.358 -1887.31 224.102 -1880.56 0.0 224.102 -1880.56 29.5327 -40.6318 -1667.5571 9.69159 9.69159
17 5 -7.381063 0.0 -43.3329 7.26255 -11.1341 225.358 -1887.31 223.737 -1873.14 0.0 223.737 -1873.14 29.0832 -43.3329 -1663.6528 12.8491 12.8491
17 6 -7.3713455 0.0 -43.1748 7.26716 -11.1823 225.358 -1887.31 223.668 -1873.16 0.0 223.668 -1873.16 29.279 -43.1748 -1663.3878 12.7614 12.7614
17 7 -7.361497 0.0 -43.0745 7.26762 -11.1557 225.358 -1887.31 223.683 -1873.15 0.0 223.683 -1873.15 29.1576 -43.0745 -1663.3839 12.8503 12.8503
17 8 -6.890508 0.0 -30.366 7.28058 -11.3881 225.358 -1887.31 224.226 -1886.15 0.0 224.226 -1886.15 30.2709 -30.366 -1662.0192 13.2607 13.2607
17 9 -7.4005117 0.0 -44.8302 7.29171 -11.3628 225.358 -1887.31 223.629 -1871.16 0.0 223.629 -1871.16 30.7709 -44.8302 -1661.5903 12.8348 12.8348
17 10 -7.039058 0.0 -36.4877 7.29278 -11.2923 225.358 -1887.31 223.592 -1878.02 0.0 223.592 -1878.02 29.4194 -36.4877 -1661.4963 12.5906 12.5906
17 11 -7.0596657 0.0 -36.7777 7.29514 -11.3006 225.358 -1887.31 223.59 -1877.91 0.0 223.59 -1877.91 29.6267 -36.7777 -1661.4711 12.6629 12.6629
17 12 -6.8908205 0.0 -34.9862 7.29814 -11.3121 225.358 -1887.31 223.663 -1878.04 0.0 223.663 -1878.04 29.2314 -34.9862 -1660.1318 13.8694 13.8694
17 13 -7.380751 0.0 -45.9805 7.26971 -11.5369 225.358 -1887.31 223.812 -1869.55 0.0 223.812 -1869.55 33.6721 -45.9805 -1658.0464 15.6355 15.6355
18 0 -7.6488066 0.0 -39.7114 7.23544 -11.1245 225.358 -1887.31 222.925 -1881.89 0.0 222.925 -1881.89 29.9002 -39.7114 -1668.7761 7.00031 7.00031
18 1 -7.6488066 0.0 -39.7114 7.23544 -11.1245 225.358 -1887.31 222.925 -1881.89 0.0 222.925 -1881.89 29.9002 -39.7114 -1668.7761 7.00031 7.00031
18 2 -7.64499 0.0 -39.6896 7.23802 -11.1143 225.358 -1887.31 222.901 -1881.81 0.0 222.901 -1881.81 29.8256 -39.6896 -1668.7731 6.95003 6.95003
18 3 -7.64499 0.0 -39.6896 7.23802 -11.1143 225.358 -1887.31 222.901 -1881.81 0.0 222.901 -1881.81 29.8256 -39.6896 -1668.7731 6.95003 6.95003
18 4 -7.588749 0.0 -39.2055 7.26682 -11.092 225.358 -1887.31 222.867 -1881.52 0.0 222.867 -1881.52 29.8555 -39.2055 -1668.0029 7.67817 7.67817
18 5 -7.071963 0.0 -33.1107 7.53245 -11.5208 225.358 -1887.31 222.909 -1882.58 0.0 222.909 -1882.58 32.748 -33.1107 -1660.0337 15.3829 15.3829
18 6 -7.488801 0.0 -40.3814 7.41511 -11.3427 225.358 -1887.31 222.983 -1878.27 0.0 222.983 -1878.27 39.4718 -40.3814 -1656.1965 18.9649 18.9649
18 7 -7.3839293 0.0 -39.742 7.44501 -11.3037 225.358 -1887.31 222.828 -1877.22 0.0 222.828 -1877.22 39.49 -39.742 -1654.6439 19.1653 19.1653
19 0 -7.8970957 0.0 -49.1092 7.17786 -11.4068 225.358 -1887.31 223.338 -1872.43 0.0 223.338 -1872.43 29.76 -49.1092 -1668.4413 8.51112 8.51112
19 1 -7.8970957 0.0 -49.1092 7.17786 -11.4068 225.358 -1887.31 223.338 -1872.43 0.0 223.338 -1872.43 29.76 -49.1092 -1668.4413 8.51112 8.51112
19 2 -7.8970957 0.0 -49.1092 7.17786 -11.4068 225.358 -1887.31 223.338 -1872.43 0.0 223.338 -1872.43 29.76 -49.1092 -1668.4413 8.51112 8.51112
19 3 -7.7493167 0.0 -46.9926 7.18346 -11.4248 225.358 -1887.31 223.295 -1873.23 0.0 223.295 -1873.23 29.2927 -46.9926 -1667.6349 9.32758 9.32758
19 4 -7.7493167 0.0 -46.9926 7.18346 -11.4248 225.358 -1887.31 223.295 -1873.23 0.0 223.295 -1873.23 29.2927 -46.9926 -1667.6349 9.32758 9.32758
19 5 -7.7493167 0.0 -46.9926 7.18346 -11.4248 225.358 -1887.31 223.295 -1873.23 0.0 223.295 -1873.23 29.2927 -46.9926 -1667.6349 9.32758 9.32758
19 6 -7.751224 0.0 -47.1222 7.18082 -11.4141 225.358 -1887.31 223.357 -1873.15 0.0 223.357 -1873.15 29.4039 -47.1222 -1667.5112 9.52394 9.52394
19 7 -7.751224 0.0 -47.1222 7.18082 -11.4141 225.358 -1887.31 223.357 -1873.15 0.0 223.357 -1873.15 29.4039 -47.1222 -1667.5112 9.52394 9.52394
20 0 -7.910589 0.0 -48.6526 7.27927 -11.0184 225.358 -1887.31 222.962 -1872.23 0.0 222.962 -1872.23 30.1351 -48.6526 -1667.7854 0.247317 0.247317
20 1 -7.6288514 0.0 -45.802 7.22434 -11.1965 225.358 -1887.31 222.706 -1871.9 0.0 222.706 -1871.9 29.4302 -45.802 -1665.5659 2.39523 2.39523
20 2 -7.5975833 0.0 -47.9931 7.38259 -11.3891 225.358 -1887.31 222.57 -1867.74 0.0 222.57 -1867.74 31.518 -47.9931 -1661.645 4.48133 4.48133
20 3 -7.2729106 0.0 -43.2698 7.22124 -11.1505 225.358 -1887.31 222.378 -1869.45 0.0 222.378 -1869.45 29.1585 -43.2698 -1661.1832 3.78801 3.78801
20 4 -7.7929296 0.0 -49.6289 7.42891 -11.6828 225.358 -1887.31 222.353 -1868.29 0.0 222.353 -1868.29 42.9687 -49.6289 -1652.5972 13.4132 13.4132
20 5 -7.7440844 0.0 -48.6461 7.64646 -10.5333 225.358 -1887.31 222.369 -1867.55 0.0 222.369 -1867.55 51.1656 -48.6461 -1642.6615 25.2593 25.2593
20 6 -7.667436 0.0 -47.905 7.64511 -10.4963 225.358 -1887.31 222.299 -1867.3 0.0 222.299 -1867.3 50.6394 -47.905 -1642.2667 25.4425 25.4425
21 0 -7.257743 0.0 -32.7131 7.21234 -11.3635 225.358 -1887.31 223.551 -1887.56 0.0 223.551 -1887.56 29.1524 -32.7131 -1667.5697 11.509 11.509
21 1 -7.257743 0.0 -32.7131 7.21234 -11.3635 225.358 -1887.31 223.551 -1887.56 0.0 223.551 -1887.56 29.1524 -32.7131 -1667.5697 11.509 11.509
21 2 -7.257743 0.0 -32.7131 7.21234 -11.3635 225.358 -1887.31 223.551 -1887.56 0.0 223.551 -1887.56 29.1524 -32.7131 -1667.5697 11.509 11.509
21 3 -7.257743 0.0 -32.7131 7.21234 -11.3635 225.358 -1887.31 223.551 -1887.56 0.0 223.551 -1887.56 29.1524 -32.7131 -1667.5697 11.509 11.509
21 4 -7.229135 0.0 -32.2525 7.21149 -11.3319 225.358 -1887.31 223.587 -1887.83 0.0 223.587 -1887.83 28.9271 -32.2525 -1667.5684 11.5634 11.5634
21 5 -7.229135 0.0 -32.2525 7.21149 -11.3319 225.358 -1887.31 223.587 -1887.83 0.0 223.587 -1887.83 28.9271 -32.2525 -1667.5684 11.5634 11.5634
21 6 -7.260924 0.0 -33.1395 7.22403 -11.3417 225.358 -1887.31 223.562 -1886.93 0.0 223.562 -1886.93 29.3361 -33.1395 -1667.1714 11.6888 11.6888
21 7 -7.260924 0.0 -33.1395 7.22403 -11.3417 225.358 -1887.31 223.562 -1886.93 0.0 223.562 -1886.93 29.3361 -33.1395 -1667.1714 11.6888 11.6888
22 0 -7.488609 0.0 -39.8386 7.20292 -11.1261 225.358 -1887.31 223.36 -1879.8 0.0 223.36 -1879.8 28.8739 -39.8386 -1667.4048 8.77221 8.77221
23 0 -7.599025 0.0 -41.3703 7.28678 -10.9799 225.358 -1887.31 223.78 -1879.61 0.0 223.78 -1879.61 29.8323 -41.3703 -1667.3679 8.91076 8.91076
23 1 -7.5689445 0.0 -41.0336 7.26401 -10.9845 225.358 -1887.31 223.852 -1879.79 0.0 223.852 -1879.79 29.7921 -41.0336 -1667.1794 9.05935 9.05935
23 2 -7.555209 0.0 -40.9169 7.25287 -11.0028 225.358 -1887.31 223.864 -1879.8 0.0 223.864 -1879.8 29.7202 -40.9169 -1667.1327 9.08132 9.08132
23 3 -7.951848 0.0 -47.4804 7.7386 -11.5145 225.358 -1887.31 222.676 -1874.06 0.0 222.676 -1874.06 34.763 -47.4804 -1664.1014 10.7976 10.7976
23 4 -7.5403438 0.0 -42.2182 7.57017 -11.4084 225.358 -1887.31 222.906 -1875.98 0.0 222.906 -1875.98 32.2855 -42.2182 -1663.0067 12.1938 12.1938
24 0 -8.2104435 0.0 -55.3485 7.3045 -11.1346 225.358 -1887.31 223.223 -1867.26 0.0 223.223 -1867.26 32.2049 -55.3485 -1667.1805 6.80071 6.80071
24 1 -8.190836 0.0 -55.0182 7.29717 -11.1115 225.358 -1887.31 223.224 -1867.44 0.0 223.224 -1867.44 32.075 -55.0182 -1667.1592 6.98885 6.98885
24 2 -8.2510805 0.0 -55.3607 7.33441 -11.0962 225.358 -1887.31 223.145 -1867.7 0.0 223.145 -1867.7 32.8285 -55.3607 -1667.0872 7.27658 7.27658
24 3 -7.6015778 0.0 -46.255 7.21225 -11.011 225.358 -1887.31 224.021 -1872.62 0.0 224.021 -1872.62 28.4204 -46.255 -1666.4336 9.19375 9.19375
24 4 -7.9650617 0.0 -50.9958 7.32514 -11.4175 225.358 -1887.31 223.165 -1870.14 0.0 223.165 -1870.14 31.8736 -50.9958 -1666.0972 8.59424 8.59424
24 5 -7.5952773 0.0 -46.1493 7.24768 -11.2303 225.358 -1887.31 223.345 -1871.8 0.0 223.345 -1871.8 29.4776 -46.1493 -1665.1268 9.93466 9.93466
25 0 -7.2897477 0.0 -34.9573 7.23658 -11.2893 225.358 -1887.31 223.226 -1884.0 0.0 223.226 -1884.0 28.7982 -34.9573 -1666.9331 4.09964 4.09964
26 0 -7.688688 0.0 -45.384 7.2859 -11.1074 225.358 -1887.31 224.026 -1875.38 0.0 224.026 -1875.38 29.8979 -45.384 -1666.8401 10.3359 10.3359
26 1 -7.6765428 0.0 -45.1299 7.29311 -11.0997 225.358 -1887.31 224.016 -1875.54 0.0 224.016 -1875.54 29.8778 -45.1299 -1666.7761 10.352 10.352
26 2 -7.6765428 0.0 -45.1299 7.29311 -11.0997 225.358 -1887.31 224.016 -1875.54 0.0 224.016 -1875.54 29.8778 -45.1299 -1666.7761 10.352 10.352
26 3 -7.6765428 0.0 -45.1299 7.29311 -11.0997 225.358 -1887.31 224.016 -1875.54 0.0 224.016 -1875.54 29.8778 -45.1299 -1666.7761 10.352 10.352
26 4 -7.6746964 0.0 -45.1155 7.29339 -11.0965 225.358 -1887.31 224.017 -1875.53 0.0 224.017 -1875.53 29.8873 -45.1155 -1666.7412 10.3622 10.3622
26 5 -7.6746964 0.0 -45.1155 7.29339 -11.0965 225.358 -1887.31 224.017 -1875.53 0.0 224.017 -1875.53 29.8873 -45.1155 -1666.7412 10.3622 10.3622
26 6 -7.6746964 0.0 -45.1155 7.29339 -11.0965 225.358 -1887.31 224.017 -1875.53 0.0 224.017 -1875.53 29.8873 -45.1155 -1666.7412 10.3622 10.3622
26 7 -7.6746964 0.0 -45.1155 7.29339 -11.0965 225.358 -1887.31 224.017 -1875.53 0.0 224.017 -1875.53 29.8873 -45.1155 -1666.7412 10.3622 10.3622
27 0 -7.1411467 0.0 -30.3551 7.21523 -11.0037 225.358 -1887.31 223.114 -1888.26 0.0 223.114 -1888.26 28.7305 -30.3551 -1666.7706 12.9782 12.9782
27 1 -7.1541047 0.0 -30.0568 7.24518 -11.0297 225.358 -1887.31 223.19 -1889.03 0.0 223.19 -1889.03 30.3327 -30.0568 -1665.5642 14.022 14.022
28 0 -7.126542 0.0 -30.2491 7.22695 -11.3646 225.358 -1887.31 223.29 -1888.8 0.0 223.29 -1888.8 29.2608 -30.2491 -1666.4983 8.89431 8.89431
28 1 -7.12943 0.0 -30.3503 7.22519 -11.3573 225.358 -1887.31 223.286 -1888.68 0.0 223.286 -1888.68 29.2479 -30.3503 -1666.4965 8.87393 8.87393
28 2 -7.131986 0.0 -30.5884 7.222 -11.3571 225.358 -1887.31 223.274 -1888.34 0.0 223.274 -1888.34 29.2858 -30.5884 -1666.3685 8.90322 8.90322
28 3 -8.147319 0.0 -53.9621 7.21961 -11.4552 225.358 -1887.31 222.865 -1868.27 0.0 222.865 -1868.27 34.1629 -53.9621 -1665.2042 9.13513 9.13513
28 4 -6.9615526 0.0 -29.2956 7.22291 -11.5427 225.358 -1887.31 222.855 -1887.09 0.0 222.855 -1887.09 29.7409 -29.2956 -1663.7897 8.28254 8.28254
28 5 -8.160358 0.0 -52.8913 7.57421 -11.5403 225.358 -1887.31 222.674 -1869.38 0.0 222.674 -1869.38 40.2002 -52.8913 -1659.3971 14.3629 14.3629
28 6 -7.223774 0.0 -37.4007 7.50566 -10.3718 225.358 -1887.31 222.785 -1877.13 0.0 222.785 -1877.13 40.3563 -37.4007 -1651.3894 21.2482 21.2482
29 0 -7.9864283 0.0 -51.8303 7.31054 -11.6802 225.358 -1887.31 224.126 -1870.97 0.0 224.126 -1870.97 32.3356 -51.8303 -1666.3387 9.56996 9.56996
29 1 -7.7258053 0.0 -49.354 7.27043 -11.6489 225.358 -1887.31 224.139 -1870.59 0.0 224.139 -1870.59 31.9036 -49.354 -1663.9014 12.1773 12.1773
30 0 -7.8015385 0.0 -44.3596 7.53483 -11.3636 225.358 -1887.31 222.597 -1876.47 0.0 222.597 -1876.47 32.348 -44.3596 -1665.8845 10.1018 10.1018
30 1 -7.743289 0.0 -43.7549 7.47602 -11.4516 225.358 -1887.31 222.46 -1876.42 0.0 222.46 -1876.42 32.2518 -43.7549 -1665.4631 8.58411 8.58411
30 2 -7.946687 0.0 -47.3452 7.70625 -11.5916 225.358 -1887.31 222.746 -1874.42 0.0 222.746 -1874.42 34.6517 -47.3452 -1664.3676 11.1124 11.1124
30 3 -7.250892 0.0 -32.1618 7.7841 -11.6557 225.358 -1887.31 222.672 -1886.35 0.0 222.672 -1886.35 34.6853 -32.1618 -1661.1544 14.4567 14.4567
30 4 -6.8433943 0.0 -26.4998 7.53062 -11.2784 225.358 -1887.31 222.932 -1888.86 0.0 222.932 -1888.86 31.9936 -26.4998 -1660.4342 15.0369 15.0369
30 5 -7.288325 0.0 -33.3094 7.55805 -10.3752 225.358 -1887.31 223.554 -1885.62 0.0 223.554 -1885.62 42.3866 -33.3094 -1652.9889 24.9168 24.9168
30 6 -7.2570786 0.0 -32.5317 7.74422 -9.94116 225.358 -1887.31 222.739 -1884.33 0.0 222.739 -1884.33 46.3216 -32.5317 -1647.801 28.1367 28.1367
31 0 -7.3604436 0.0 -40.2971 7.22193 -11.3469 225.358 -1887.31 224.506 -1878.96 0.0 224.506 -1878.96 29.0221 -40.2971 -1665.729 11.2424 11.2424
32 0 -7.6222467 0.0 -41.0936 7.45296 -11.7608 225.358 -1887.31 223.294 -1880.19 0.0 223.294 -1880.19 32.4324 -41.0936 -1665.5571 6.92166 6.92166
32 1 -7.606718 0.0 -40.9727 7.43847 -11.72 225.358 -1887.31 223.278 -1880.08 0.0 223.278 -1880.08 32.2514 -40.9727 -1665.5233 6.80431 6.80431
32 2 -7.093063 0.0 -36.0801 7.21852 -11.4509 225.358 -1887.31 223.627 -1879.86 0.0 223.627 -1879.86 28.8307 -36.0801 -1663.4824 8.42696 8.42696
32 3 -7.194889 0.0 -37.0583 7.25955 -11.0784 225.358 -1887.31 223.358 -1879.16 0.0 223.358 -1879.16 29.4292 -37.0583 -1663.4312 9.0263 9.0263
32 4 -7.13726 0.0 -35.8438 7.22919 -11.0119 225.358 -1887.31 223.354 -1880.07 0.0 223.354 -1880.07 29.1459 -35.8438 -1663.4138 9.10751 9.10751
32 5 -7.0481296 0.0 -36.2932 7.21355 -11.4567 225.358 -1887.31 223.64 -1878.83 0.0 223.64 -1878.83 28.752 -36.2932 -1662.7312 8.63917 8.63917
32 6 -7.0799327 0.0 -37.1314 7.20776 -11.0845 225.358 -1887.31 223.122 -1876.89 0.0 223.122 -1876.89 29.3498 -37.1314 -1661.5497 9.6582 9.6582
32 7 -7.076977 0.0 -37.341 7.20206 -11.0871 225.358 -1887.31 223.142 -1876.56 0.0 223.142 -1876.56 29.3177 -37.341 -1661.4414 9.6232 9.6232
33 0 -7.523776 0.0 -44.3977 7.27565 -11.1809 225.358 -1887.31 222.228 -1871.52 0.0 222.228 -1871.52 29.6288 -44.3977 -1664.0609 5.91899 5.91899
33 1 -7.211203 0.0 -39.5204 7.25431 -11.5112 225.358 -1887.31 222.283 -1874.4 0.0 222.283 -1874.4 31.5331 -39.5204 -1660.1044 7.28355 7.28355
33 2 -6.9103503 0.0 -40.9289 7.24193 -11.0652 225.358 -1887.31 222.27 -1866.86 0.0 222.27 -1866.86 30.1768 -40.9289 -1655.342 10.1086 10.1086
33 3 -7.356686 0.0 -47.4016 7.454 -11.1233 225.358 -1887.31 222.213 -1863.79 0.0 222.213 -1863.79 37.6798 -47.4016 -1651.2988 15.0653 15.0653
33 4 -7.20546 0.0 -35.9798 7.72687 -10.47 225.358 -1887.31 222.11 -1877.74 0.0 222.11 -1877.74 45.2795 -35.9798 -1646.3303 26.7828 26.7828
33 5 -7.064814 0.0 -34.1039 7.75687 -10.4311 225.358 -1887.31 222.093 -1878.23 0.0 222.093 -1878.23 46.0192 -34.1039 -1644.2217 26.8511 26.8511
34 0 -7.330384 0.0 -40.7771 7.22652 -11.3168 225.358 -1887.31 224.448 -1877.6 0.0 224.448 -1877.6 30.162 -40.7771 -1663.7671 10.2839 10.2839
35 0 -7.194884 0.0 -37.9711 7.24267 -11.348 225.358 -1887.31 223.355 -1878.04 0.0 223.355 -1878.04 29.3485 -37.9711 -1663.3076 10.3254 10.3254
35 1 -7.1573095 0.0 -36.9141 7.2463 -11.3325 225.358 -1887.31 223.207 -1878.81 0.0 223.207 -1878.81 29.3977 -36.9141 -1663.1194 10.5215 10.5215
36 0 -7.3847356 0.0 -41.3423 7.3927 -11.7655 225.358 -1887.31 223.7 -1876.65 0.0 223.7 -1876.65 31.3641 -41.3423 -1662.9282 11.891 11.891
36 1 -7.043328 0.0 -37.8015 7.4501 -11.0273 225.358 -1887.31 224.743 -1877.33 0.0 224.743 -1877.33 32.0867 -37.8015 -1658.3018 13.5945 13.5945
37 0 -7.245918 0.0 -39.5997 7.30134 -11.185 225.358 -1887.31 223.282 -1875.99 0.0 223.282 -1875.99 29.9633 -39.5997 -1662.3444 12.0055 12.0055
38 0 -7.050399 0.0 -34.2541 7.27942 -11.2779 225.358 -1887.31 224.398 -1882.91 0.0 224.398 -1882.91 30.9582 -34.2541 -1661.808 16.5061 16.5061
39 0 -7.133447 0.0 -38.9009 7.25552 -11.4356 225.358 -1887.31 222.555 -1874.43 0.0 222.555 -1874.43 30.0519 -38.9009 -1660.7241 5.28909 5.28909
40 0 -7.284808 0.0 -39.12 7.57279 -12.1165 225.358 -1887.31 223.011 -1877.46 0.0 223.011 -1877.46 34.4975 -39.12 -1659.0715 13.0434 13.0434
40 1 -7.268498 0.0 -39.0297 7.55922 -12.1102 225.358 -1887.31 223.006 -1877.34 0.0 223.006 -1877.34 34.33 -39.0297 -1659.0337 12.9886 12.9886
41 0 -7.363854 0.0 -40.2373 7.28236 -11.1903 225.358 -1887.31 222.34 -1875.51 0.0 222.34 -1875.51 34.4685 -40.2373 -1658.9388 7.10571 7.10571
42 0 -7.472215 0.0 -40.9123 7.31868 -11.9106 225.358 -1887.31 222.999 -1877.92 0.0 222.999 -1877.92 37.1749 -40.9123 -1658.6584 15.8396 15.8396
43 0 -6.758035 0.0 -33.2076 7.24115 -11.1887 225.358 -1887.31 224.223 -1879.45 0.0 224.223 -1879.45 29.8325 -33.2076 -1658.602 16.7883 16.7883
43 1 -6.689323 0.0 -31.0811 7.37261 -11.6425 225.358 -1887.31 223.78 -1881.18 0.0 223.78 -1881.18 32.9535 -31.0811 -1655.5276 18.5228 18.5228
44 0 -7.153293 0.0 -31.8411 7.88046 -11.1929 225.358 -1887.31 222.569 -1884.48 0.0 222.569 -1884.48 36.0666 -31.8411 -1657.6855 15.8644 15.8644
45 0 -6.6753244 0.0 -28.6161 7.37445 -11.3638 225.358 -1887.31 223.767 -1884.46 0.0 223.767 -1884.46 32.9577 -28.6161 -1656.3514 18.2812 18.2812
46 0 -6.9676166 0.0 -30.4061 7.76632 -11.1376 225.358 -1887.31 224.157 -1886.24 0.0 224.157 -1886.24 44.6192 -30.4061 -1647.8699 29.8036 29.8036
46 1 -6.909712 0.0 -29.9066 7.77238 -11.116 225.358 -1887.31 224.212 -1886.12 0.0 224.212 -1886.12 44.126 -29.9066 -1647.6886 29.8017 29.8017
46 2 -6.767845 0.0 -29.5523 7.76087 -10.9909 225.358 -1887.31 224.424 -1884.57 0.0 224.424 -1884.57 42.8331 -29.5523 -1646.8652 29.5954 29.5954
47 0 -6.607885 0.0 -29.6363 7.6633 -11.8555 225.358 -1887.31 223.226 -1880.99 0.0 223.226 -1880.99 41.6507 -29.6363 -1645.7496 28.3968 28.3968
