Compound_id_(PubChem/ChEMBL)	InterPro_Domain_id	TP	FN	FP	TN	Recall	Precision	Accuracy	F1-score	MCC
CHEMBL1773517	IPR034672	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773517	IPR034673	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773517	IPR035014	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773517	IPR035064	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773517	IPR035588	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773517	IPR035589	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773517	IPR039192	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR000719	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR001245	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR015725	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR020635	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR028174	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR030611	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR034670	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR034672	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR034673	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR035014	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR035064	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR035588	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR035589	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773518	IPR039192	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR000719	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR001245	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR015725	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR020635	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR028174	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR030611	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR034670	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR034672	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR034673	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR035014	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR035064	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR035588	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR035589	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773519	IPR039192	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR000719	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR001245	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR015725	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR020635	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR028174	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR030611	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR034670	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR034672	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR034673	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR035014	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR035064	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR035588	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR035589	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773520	IPR039192	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR000719	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR001245	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR015725	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR020635	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR028174	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR030611	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR034670	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR034672	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR034673	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR035014	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR035064	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR035588	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR035589	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL1773521	IPR039192	160	7	44	2	0.9581	0.7843	0.7606	0.8625	0.0032
CHEMBL17736	IPR000719	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR001245	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR015725	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR020635	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR028174	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR030611	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR033702	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR034670	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR034672	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR034673	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR035014	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR035064	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR035588	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR035589	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL17736	IPR039192	251	22	27	16	0.9194	0.9029	0.8449	0.9111	0.3073
CHEMBL1774940	IPR000719	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR001245	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR015725	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR020635	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR028174	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR030611	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR034670	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR034672	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR034673	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR035014	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR035064	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR035588	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR035589	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774940	IPR039192	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR000719	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR001245	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR015725	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR020635	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR028174	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR030611	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR034670	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR034672	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR034673	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR035014	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR035064	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR035588	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR035589	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774941	IPR039192	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR000719	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR001245	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR015725	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR020635	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR028174	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR030611	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR034670	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR034672	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR034673	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR035014	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR035064	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR035588	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR035589	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1774942	IPR039192	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL1775000	IPR017452	6	5	1	8	0.5455	0.8571	0.7000	0.6667	0.4530
CHEMBL1779894	IPR017452	5	0	4	1	1.0000	0.5556	0.6000	0.7143	0.3333
CHEMBL1783963	IPR017452	9	1	0	8	0.9000	1.0000	0.9444	0.9474	0.8944
CHEMBL1784082	IPR000719	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784082	IPR039192	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784083	IPR000719	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784083	IPR039192	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784084	IPR000719	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784084	IPR039192	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784085	IPR000719	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784085	IPR039192	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784086	IPR000719	4	4	2	9	0.5000	0.6667	0.6842	0.5714	0.3380
CHEMBL1784086	IPR039192	4	4	2	9	0.5000	0.6667	0.6842	0.5714	0.3380
CHEMBL1784087	IPR000719	4	4	2	9	0.5000	0.6667	0.6842	0.5714	0.3380
CHEMBL1784087	IPR039192	4	4	2	9	0.5000	0.6667	0.6842	0.5714	0.3380
CHEMBL1784088	IPR000719	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784088	IPR039192	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784089	IPR000719	4	3	1	4	0.5714	0.8000	0.6667	0.6667	0.3714
CHEMBL1784089	IPR039192	4	3	1	4	0.5714	0.8000	0.6667	0.6667	0.3714
CHEMBL1784090	IPR000719	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784090	IPR039192	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784091	IPR000719	4	4	2	9	0.5000	0.6667	0.6842	0.5714	0.3380
CHEMBL1784091	IPR039192	4	4	2	9	0.5000	0.6667	0.6842	0.5714	0.3380
CHEMBL1784093	IPR000719	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784093	IPR039192	4	4	2	10	0.5000	0.6667	0.7000	0.5714	0.3563
CHEMBL1784885	IPR017452	6	6	0	6	0.5000	1.0000	0.6667	0.6667	0.5000
CHEMBL1784886	IPR017452	6	6	0	6	0.5000	1.0000	0.6667	0.6667	0.5000
CHEMBL1784887	IPR017452	6	6	0	5	0.5000	1.0000	0.6471	0.6667	0.4767
CHEMBL1784888	IPR017452	6	6	0	5	0.5000	1.0000	0.6471	0.6667	0.4767
CHEMBL1785020	IPR000719	9	7	3	4	0.5625	0.7500	0.5652	0.6429	0.1234
CHEMBL1785020	IPR001245	9	7	3	4	0.5625	0.7500	0.5652	0.6429	0.1234
CHEMBL1785020	IPR020635	9	7	3	4	0.5625	0.7500	0.5652	0.6429	0.1234
CHEMBL17857	IPR017452	14	8	1	7	0.6364	0.9333	0.7000	0.7568	0.4523
CHEMBL1788112	IPR017452	7	4	0	5	0.6364	1.0000	0.7500	0.7778	0.5946
CHEMBL1788116	IPR000719	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR001245	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR015725	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR020635	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR028174	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR030611	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR034670	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR034672	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR034673	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR035014	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR035064	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR035588	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR035589	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788116	IPR039192	165	3	43	1	0.9821	0.7933	0.7830	0.8777	0.0145
CHEMBL1788166	IPR006029	10	0	0	5	1.0000	1.0000	1.0000	1.0000	1.0000
CHEMBL1788166	IPR006202	10	0	0	5	1.0000	1.0000	1.0000	1.0000	1.0000
CHEMBL1788199	IPR017452	9	5	1	4	0.6429	0.9000	0.6842	0.7500	0.3906
CHEMBL178971	IPR000719	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR001245	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR015725	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR020635	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR028174	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR030611	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR034670	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR034672	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR034673	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR035014	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR035064	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR035588	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR035589	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178971	IPR039192	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR000719	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR001245	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR015725	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR020635	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR028174	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR030611	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR034670	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR034672	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR034673	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR035014	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR035064	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR035588	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR035589	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL178972	IPR039192	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL1789961	IPR000719	65	9	0	7	0.8784	1.0000	0.8889	0.9353	0.6199
CHEMBL1789961	IPR001245	65	9	0	7	0.8784	1.0000	0.8889	0.9353	0.6199
CHEMBL1789961	IPR020635	65	9	0	7	0.8784	1.0000	0.8889	0.9353	0.6199
CHEMBL1789961	IPR030611	65	9	0	7	0.8784	1.0000	0.8889	0.9353	0.6199
CHEMBL1789961	IPR034672	65	9	0	7	0.8784	1.0000	0.8889	0.9353	0.6199
CHEMBL1789961	IPR034673	65	9	0	7	0.8784	1.0000	0.8889	0.9353	0.6199
CHEMBL1789961	IPR039192	65	9	0	7	0.8784	1.0000	0.8889	0.9353	0.6199
CHEMBL1790045	IPR017452	6	4	0	7	0.6000	1.0000	0.7647	0.7500	0.6179
CHEMBL179267	IPR000719	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR001245	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR015725	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR020635	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR028174	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR030611	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR034670	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR034672	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR034673	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR035014	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR035064	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR035588	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR035589	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179267	IPR039192	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179440	IPR017452	25	15	0	16	0.6250	1.0000	0.7321	0.7692	0.5680
CHEMBL179717	IPR000719	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR001245	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR015725	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR020635	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR028174	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR030611	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR034670	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR034672	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR034673	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR035014	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR035064	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR035588	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR035589	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179717	IPR039192	160	4	48	3	0.9756	0.7692	0.7581	0.8602	0.0825
CHEMBL179914	IPR000719	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR001245	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR015725	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR020635	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR028174	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR030611	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR034670	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR034672	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR034673	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR035014	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR035064	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR035588	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR035589	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL179914	IPR039192	163	4	46	4	0.9760	0.7799	0.7696	0.8670	0.1253
CHEMBL180561	IPR017452	7	1	2	4	0.8750	0.7778	0.7857	0.8235	0.5594
CHEMBL1807196	IPR000719	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR001245	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR020635	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR028174	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR030611	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR033702	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR034670	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR034672	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR034673	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR035014	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR035588	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR035589	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807196	IPR039192	216	24	0	6	0.9000	1.0000	0.9024	0.9474	0.4243
CHEMBL1807841	IPR017452	3	3	0	13	0.5000	1.0000	0.8421	0.6667	0.6374
CHEMBL1807842	IPR017452	3	3	0	13	0.5000	1.0000	0.8421	0.6667	0.6374
CHEMBL181686	IPR001148	6	3	0	11	0.6667	1.0000	0.8500	0.8000	0.7237
CHEMBL1824446	IPR000719	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR001245	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR015725	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR020635	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR028174	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR030611	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR034670	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR034672	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR034673	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR035014	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR035064	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR035588	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR035589	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL1824446	IPR039192	166	4	45	2	0.9765	0.7867	0.7742	0.8714	0.0478
CHEMBL182659	IPR001148	4	4	0	9	0.5000	1.0000	0.7647	0.6667	0.5883
CHEMBL1830809	IPR001148	8	2	4	3	0.8000	0.6667	0.6471	0.7273	0.2469
CHEMBL1830810	IPR001148	8	1	4	17	0.8889	0.6667	0.8333	0.7619	0.6533
CHEMBL1830821	IPR001148	10	8	2	14	0.5556	0.8333	0.7059	0.6667	0.4497
CHEMBL1834409	IPR017452	10	2	0	6	0.8333	1.0000	0.8889	0.9091	0.7906
