Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
16 7 -5.54296 0.0 -5.22254 10.8687 -35.2475 225.358 -1887.31 224.776 -1922.16 0.0 224.776 -1922.16 81.8793 -5.22254 -1620.7273 58.8395 58.8395
17 0 -6.267136 0.0 -24.1436 10.8915 -37.1178 225.358 -1887.31 224.769 -1906.57 0.0 224.769 -1906.57 83.4572 -24.1436 -1622.4873 59.9278 59.9278
17 1 -6.267136 0.0 -24.1436 10.8915 -37.1178 225.358 -1887.31 224.769 -1906.57 0.0 224.769 -1906.57 83.4572 -24.1436 -1622.4873 59.9278 59.9278
17 2 -6.267136 0.0 -24.1436 10.8915 -37.1178 225.358 -1887.31 224.769 -1906.57 0.0 224.769 -1906.57 83.4572 -24.1436 -1622.4873 59.9278 59.9278
17 3 -6.267136 0.0 -24.1436 10.8915 -37.1178 225.358 -1887.31 224.769 -1906.57 0.0 224.769 -1906.57 83.4572 -24.1436 -1622.4873 59.9278 59.9278
17 4 -6.267136 0.0 -24.1436 10.8915 -37.1178 225.358 -1887.31 224.769 -1906.57 0.0 224.769 -1906.57 83.4572 -24.1436 -1622.4873 59.9278 59.9278
17 5 -6.268688 0.0 -24.1494 10.8909 -37.2351 225.358 -1887.31 224.766 -1906.7 0.0 224.766 -1906.7 83.6198 -24.1494 -1622.4635 59.94 59.94
17 6 -6.240481 0.0 -23.7282 10.8848 -37.1094 225.358 -1887.31 224.77 -1906.78 0.0 224.77 -1906.78 83.5016 -23.7282 -1622.2366 59.9594 59.9594
17 7 -6.240481 0.0 -23.7282 10.8848 -37.1094 225.358 -1887.31 224.77 -1906.78 0.0 224.77 -1906.78 83.5016 -23.7282 -1622.2366 59.9594 59.9594
18 0 -6.8883066 0.0 -41.6151 10.9369 -37.581 225.358 -1887.31 223.497 -1888.14 0.0 223.497 -1888.14 84.0445 -41.6151 -1622.2136 53.4645 53.4645
18 1 -6.9332585 0.0 -42.7186 10.935 -37.6391 225.358 -1887.31 223.413 -1887.1 0.0 223.413 -1887.1 84.2767 -42.7186 -1622.1289 53.1972 53.1972
18 2 -6.865964 0.0 -41.2057 10.9343 -37.6435 225.358 -1887.31 223.546 -1888.55 0.0 223.546 -1888.55 84.0887 -41.2057 -1622.121 53.5465 53.5465
18 3 -6.0032177 0.0 -20.7506 10.9156 -37.9118 225.358 -1887.31 224.802 -1908.31 0.0 224.802 -1908.31 84.2746 -20.7506 -1619.984 60.2928 60.2928
18 4 -6.018988 0.0 -21.1995 10.9155 -38.0357 225.358 -1887.31 224.674 -1907.8 0.0 224.674 -1907.8 84.3538 -21.1995 -1619.9718 59.9741 59.9741
18 5 -6.018988 0.0 -21.1995 10.9155 -38.0357 225.358 -1887.31 224.674 -1907.8 0.0 224.674 -1907.8 84.3538 -21.1995 -1619.9718 59.9741 59.9741
18 6 -6.018988 0.0 -21.1995 10.9155 -38.0357 225.358 -1887.31 224.674 -1907.8 0.0 224.674 -1907.8 84.3538 -21.1995 -1619.9718 59.9741 59.9741
18 7 -6.018988 0.0 -21.1995 10.9155 -38.0357 225.358 -1887.31 224.674 -1907.8 0.0 224.674 -1907.8 84.3538 -21.1995 -1619.9718 59.9741 59.9741
18 8 -6.905945 0.0 -42.5778 10.9585 -37.75 225.358 -1887.31 223.448 -1887.0 0.0 223.448 -1887.0 86.2577 -42.5778 -1619.8721 56.516 56.516
18 9 -6.905945 0.0 -42.5778 10.9585 -37.75 225.358 -1887.31 223.448 -1887.0 0.0 223.448 -1887.0 86.2577 -42.5778 -1619.8721 56.516 56.516
18 10 -6.072155 0.0 -22.9092 10.9123 -38.0045 225.358 -1887.31 224.493 -1905.72 0.0 224.493 -1905.72 84.5186 -22.9092 -1619.6176 59.6501 59.6501
18 11 -6.072155 0.0 -22.9092 10.9123 -38.0045 225.358 -1887.31 224.493 -1905.72 0.0 224.493 -1905.72 84.5186 -22.9092 -1619.6176 59.6501 59.6501
18 12 -6.072155 0.0 -22.9092 10.9123 -38.0045 225.358 -1887.31 224.493 -1905.72 0.0 224.493 -1905.72 84.5186 -22.9092 -1619.6176 59.6501 59.6501
18 13 -5.7665873 0.0 -24.4935 10.9387 -44.9718 225.358 -1887.31 223.856 -1904.22 0.0 223.856 -1904.22 100.603 -24.4935 -1604.2545 73.7756 73.7756
18 14 -5.76525 0.0 -24.8135 10.9403 -44.8222 225.358 -1887.31 223.868 -1903.57 0.0 223.868 -1903.57 100.451 -24.8135 -1604.0645 73.9906 73.9906
18 15 -5.76525 0.0 -24.8135 10.9403 -44.8222 225.358 -1887.31 223.868 -1903.57 0.0 223.868 -1903.57 100.451 -24.8135 -1604.0645 73.9906 73.9906
19 0 -6.292894 0.0 -31.4899 10.8014 -36.5555 225.358 -1887.31 228.054 -1900.29 0.0 228.054 -1900.29 81.6988 -31.4899 -1622.0272 60.5577 60.5577
19 1 -6.292894 0.0 -31.4899 10.8014 -36.5555 225.358 -1887.31 228.054 -1900.29 0.0 228.054 -1900.29 81.6988 -31.4899 -1622.0272 60.5577 60.5577
19 2 -6.2712536 0.0 -31.6436 10.8079 -36.6066 225.358 -1887.31 228.067 -1899.76 0.0 228.067 -1899.76 81.7414 -31.6436 -1621.5952 60.9329 60.9329
19 3 -6.2712536 0.0 -31.6436 10.8079 -36.6066 225.358 -1887.31 228.067 -1899.76 0.0 228.067 -1899.76 81.7414 -31.6436 -1621.5952 60.9329 60.9329
19 4 -6.2712536 0.0 -31.6436 10.8079 -36.6066 225.358 -1887.31 228.067 -1899.76 0.0 228.067 -1899.76 81.7414 -31.6436 -1621.5952 60.9329 60.9329
19 5 -6.2712536 0.0 -31.6436 10.8079 -36.6066 225.358 -1887.31 228.067 -1899.76 0.0 228.067 -1899.76 81.7414 -31.6436 -1621.5952 60.9329 60.9329
19 6 -6.230691 0.0 -31.3392 10.8021 -36.7109 225.358 -1887.31 227.924 -1899.46 0.0 227.924 -1899.46 81.8018 -31.3392 -1621.0734 61.0037 61.0037
19 7 -6.230691 0.0 -31.3392 10.8021 -36.7109 225.358 -1887.31 227.924 -1899.46 0.0 227.924 -1899.46 81.8018 -31.3392 -1621.0734 61.0037 61.0037
20 0 -7.8791027 0.0 -69.4741 10.9425 -37.2227 225.358 -1887.31 223.575 -1861.02 0.0 223.575 -1861.02 85.1935 -69.4741 -1621.7257 54.0055 54.0055
20 1 -7.8791027 0.0 -69.4741 10.9425 -37.2227 225.358 -1887.31 223.575 -1861.02 0.0 223.575 -1861.02 85.1935 -69.4741 -1621.7257 54.0055 54.0055
20 2 -7.8791027 0.0 -69.4741 10.9425 -37.2227 225.358 -1887.31 223.575 -1861.02 0.0 223.575 -1861.02 85.1935 -69.4741 -1621.7257 54.0055 54.0055
20 3 -7.8791027 0.0 -69.4741 10.9425 -37.2227 225.358 -1887.31 223.575 -1861.02 0.0 223.575 -1861.02 85.1935 -69.4741 -1621.7257 54.0055 54.0055
20 4 -7.8791027 0.0 -69.4741 10.9425 -37.2227 225.358 -1887.31 223.575 -1861.02 0.0 223.575 -1861.02 85.1935 -69.4741 -1621.7257 54.0055 54.0055
20 5 -7.9223824 0.0 -70.6244 10.9293 -37.301 225.358 -1887.31 223.557 -1860.02 0.0 223.557 -1860.02 85.4172 -70.6244 -1621.6702 53.7777 53.7777
20 6 -7.9223824 0.0 -70.6244 10.9293 -37.301 225.358 -1887.31 223.557 -1860.02 0.0 223.557 -1860.02 85.4172 -70.6244 -1621.6702 53.7777 53.7777
20 7 -8.11795 0.0 -73.9004 10.9242 -37.2734 225.358 -1887.31 223.394 -1857.88 0.0 223.394 -1857.88 86.8791 -73.9004 -1621.5073 53.858 53.858
21 0 -5.978373 0.0 -19.8219 10.8529 -35.8368 225.358 -1887.31 224.911 -1907.53 0.0 224.911 -1907.53 81.8053 -19.8219 -1620.6356 60.7594 60.7594
21 1 -5.98629 0.0 -20.327 10.8549 -35.8363 225.358 -1887.31 224.856 -1906.79 0.0 224.856 -1906.79 81.9527 -20.327 -1620.3083 60.7702 60.7702
21 2 -5.98629 0.0 -20.327 10.8549 -35.8363 225.358 -1887.31 224.856 -1906.79 0.0 224.856 -1906.79 81.9527 -20.327 -1620.3083 60.7702 60.7702
21 3 -5.98629 0.0 -20.327 10.8549 -35.8363 225.358 -1887.31 224.856 -1906.79 0.0 224.856 -1906.79 81.9527 -20.327 -1620.3083 60.7702 60.7702
21 4 -5.9649296 0.0 -20.1675 10.8562 -35.8116 225.358 -1887.31 224.849 -1906.65 0.0 224.849 -1906.65 81.9139 -20.1675 -1620.0546 60.7822 60.7822
21 5 -5.9649296 0.0 -20.1675 10.8562 -35.8116 225.358 -1887.31 224.849 -1906.65 0.0 224.849 -1906.65 81.9139 -20.1675 -1620.0546 60.7822 60.7822
21 6 -5.9649296 0.0 -20.1675 10.8562 -35.8116 225.358 -1887.31 224.849 -1906.65 0.0 224.849 -1906.65 81.9139 -20.1675 -1620.0546 60.7822 60.7822
21 7 -5.9649296 0.0 -20.1675 10.8562 -35.8116 225.358 -1887.31 224.849 -1906.65 0.0 224.849 -1906.65 81.9139 -20.1675 -1620.0546 60.7822 60.7822
22 0 -5.7042093 0.0 -13.6028 10.8507 -36.2077 225.358 -1887.31 225.113 -1913.35 0.0 225.113 -1913.35 81.5501 -13.6028 -1620.2897 59.3487 59.3487
22 1 -5.7042093 0.0 -13.6028 10.8507 -36.2077 225.358 -1887.31 225.113 -1913.35 0.0 225.113 -1913.35 81.5501 -13.6028 -1620.2897 59.3487 59.3487
22 2 -5.7042093 0.0 -13.6028 10.8507 -36.2077 225.358 -1887.31 225.113 -1913.35 0.0 225.113 -1913.35 81.5501 -13.6028 -1620.2897 59.3487 59.3487
22 3 -5.7042093 0.0 -13.6028 10.8507 -36.2077 225.358 -1887.31 225.113 -1913.35 0.0 225.113 -1913.35 81.5501 -13.6028 -1620.2897 59.3487 59.3487
22 4 -5.651267 0.0 -12.4431 10.8436 -36.2589 225.358 -1887.31 225.165 -1914.42 0.0 225.165 -1914.42 81.4884 -12.4431 -1620.2097 59.3555 59.3555
22 5 -5.5414996 0.0 -9.57227 10.8469 -36.0243 225.358 -1887.31 225.311 -1917.05 0.0 225.311 -1917.05 81.3482 -9.57227 -1619.9631 61.0366 61.0366
22 6 -5.5414996 0.0 -9.57227 10.8469 -36.0243 225.358 -1887.31 225.311 -1917.05 0.0 225.311 -1917.05 81.3482 -9.57227 -1619.9631 61.0366 61.0366
22 7 -5.5414996 0.0 -9.57227 10.8469 -36.0243 225.358 -1887.31 225.311 -1917.05 0.0 225.311 -1917.05 81.3482 -9.57227 -1619.9631 61.0366 61.0366
23 0 -5.581351 0.0 -8.58431 10.829 -36.9128 225.358 -1887.31 227.016 -1922.78 0.0 227.016 -1922.78 84.136 -8.58431 -1620.2124 64.0059 64.0059
23 1 -5.5821657 0.0 -9.85233 10.8555 -36.5286 225.358 -1887.31 227.373 -1920.96 0.0 227.373 -1920.96 83.252 -9.85233 -1620.1873 64.9741 64.9741
23 2 -5.5821657 0.0 -9.85233 10.8555 -36.5286 225.358 -1887.31 227.373 -1920.96 0.0 227.373 -1920.96 83.252 -9.85233 -1620.1873 64.9741 64.9741
23 3 -5.5101705 0.0 -7.54521 10.8314 -37.011 225.358 -1887.31 226.927 -1923.18 0.0 226.927 -1923.18 84.1149 -7.54521 -1619.6833 63.9001 63.9001
23 4 -5.5073195 0.0 -7.68959 10.8315 -36.66 225.358 -1887.31 227.154 -1922.91 0.0 227.154 -1922.91 83.8256 -7.68959 -1619.62 64.8208 64.8208
23 5 -5.403012 0.0 -5.98124 10.8349 -36.9826 225.358 -1887.31 226.964 -1923.87 0.0 226.964 -1923.87 84.2242 -5.98124 -1618.6631 64.2526 64.2526
23 6 -5.2892656 0.0 -4.57385 10.8323 -36.6736 225.358 -1887.31 227.131 -1924.14 0.0 227.131 -1924.14 83.7762 -4.57385 -1617.8066 65.6418 65.6418
23 7 -5.2892656 0.0 -4.57385 10.8323 -36.6736 225.358 -1887.31 227.131 -1924.14 0.0 227.131 -1924.14 83.7762 -4.57385 -1617.8066 65.6418 65.6418
24 0 -5.8304844 0.0 -14.8628 10.8914 -36.8087 225.358 -1887.31 224.91 -1913.69 0.0 224.91 -1913.69 83.442 -14.8628 -1620.2007 58.5407 58.5407
24 1 -5.7870526 0.0 -13.8292 10.887 -36.8223 225.358 -1887.31 224.924 -1914.62 0.0 224.924 -1914.62 83.4364 -13.8292 -1620.0889 58.6206 58.6206
24 2 -5.7870526 0.0 -13.8292 10.887 -36.8223 225.358 -1887.31 224.924 -1914.62 0.0 224.924 -1914.62 83.4364 -13.8292 -1620.0889 58.6206 58.6206
24 3 -5.7870526 0.0 -13.8292 10.887 -36.8223 225.358 -1887.31 224.924 -1914.62 0.0 224.924 -1914.62 83.4364 -13.8292 -1620.0889 58.6206 58.6206
24 4 -5.7870526 0.0 -13.8292 10.887 -36.8223 225.358 -1887.31 224.924 -1914.62 0.0 224.924 -1914.62 83.4364 -13.8292 -1620.0889 58.6206 58.6206
24 5 -5.7870526 0.0 -13.8292 10.887 -36.8223 225.358 -1887.31 224.924 -1914.62 0.0 224.924 -1914.62 83.4364 -13.8292 -1620.0889 58.6206 58.6206
24 6 -5.821864 0.0 -14.7925 10.8958 -36.7963 225.358 -1887.31 224.898 -1913.62 0.0 224.898 -1913.62 83.4592 -14.7925 -1620.0553 58.5763 58.5763
24 7 -5.821864 0.0 -14.7925 10.8958 -36.7963 225.358 -1887.31 224.898 -1913.62 0.0 224.898 -1913.62 83.4592 -14.7925 -1620.0553 58.5763 58.5763
25 0 -5.3751693 0.0 -4.90159 10.8025 -36.2351 225.358 -1887.31 225.019 -1921.38 0.0 225.019 -1921.38 81.4509 -4.90159 -1619.8116 58.3907 58.3907
25 1 -5.28059 0.0 -4.80356 10.8024 -36.2275 225.358 -1887.31 224.774 -1919.6 0.0 224.774 -1919.6 81.7903 -4.80356 -1617.8392 58.1909 58.1909
25 2 -5.28059 0.0 -4.80356 10.8024 -36.2275 225.358 -1887.31 224.774 -1919.6 0.0 224.774 -1919.6 81.7903 -4.80356 -1617.8392 58.1909 58.1909
25 3 -5.284318 0.0 -5.07139 10.8038 -36.207 225.358 -1887.31 224.726 -1919.15 0.0 224.726 -1919.15 82.0243 -5.07139 -1617.4712 58.2043 58.2043
25 4 -4.8001075 0.0 7.00276 10.8556 -44.5522 225.358 -1887.31 224.948 -1938.51 0.0 224.948 -1938.51 100.249 7.00276 -1606.3103 77.4485 77.4485
25 5 -4.8001075 0.0 7.00276 10.8556 -44.5522 225.358 -1887.31 224.948 -1938.51 0.0 224.948 -1938.51 100.249 7.00276 -1606.3103 77.4485 77.4485
25 6 -4.7708645 0.0 4.73532 10.8171 -41.9392 225.358 -1887.31 224.952 -1931.98 0.0 224.952 -1931.98 97.7246 4.73532 -1604.568 75.4572 75.4572
25 7 -4.679492 0.0 6.67675 10.8542 -44.1388 225.358 -1887.31 224.719 -1935.27 0.0 224.719 -1935.27 100.726 6.67675 -1603.1483 77.8988 77.8988
26 0 -6.6271076 0.0 -39.2645 10.8673 -36.1396 225.358 -1887.31 224.421 -1887.6 0.0 224.421 -1887.6 82.9165 -39.2645 -1619.527 55.2616 55.2616
26 1 -6.75201 0.0 -44.3169 10.823 -36.6572 225.358 -1887.31 224.384 -1882.36 0.0 224.384 -1882.36 83.6566 -44.3169 -1618.6362 56.6543 56.6543
26 2 -6.2601533 0.0 -37.7402 10.8033 -36.9225 225.358 -1887.31 224.245 -1884.57 0.0 224.245 -1884.57 83.598 -37.7402 -1614.4672 56.3887 56.3887
26 3 -6.2890105 0.0 -37.7149 10.8152 -36.7566 225.358 -1887.31 224.228 -1884.87 0.0 224.228 -1884.87 84.0241 -37.7149 -1614.3328 56.2985 56.2985
26 4 -6.104732 0.0 -35.0522 10.8254 -36.8563 225.358 -1887.31 224.08 -1885.83 0.0 224.08 -1885.83 82.9239 -35.0522 -1613.8783 54.5307 54.5307
26 5 -6.1308513 0.0 -33.4558 10.9069 -36.5847 225.358 -1887.31 224.205 -1888.52 0.0 224.205 -1888.52 92.0564 -33.4558 -1605.7145 63.0254 63.0254
26 6 -6.10572 0.0 -33.1466 10.9135 -36.5803 225.358 -1887.31 224.255 -1888.65 0.0 224.255 -1888.65 92.0253 -33.1466 -1605.5164 63.3697 63.3697
26 7 -6.0665517 0.0 -32.748 10.9066 -36.6346 225.358 -1887.31 224.209 -1888.62 0.0 224.209 -1888.62 92.0735 -32.748 -1605.0854 63.1879 63.1879
27 0 -5.371259 0.0 -5.63546 10.7834 -37.1128 225.358 -1887.31 225.576 -1921.95 0.0 225.576 -1921.95 82.5083 -5.63546 -1619.5011 61.2491 61.2491
27 1 -5.371259 0.0 -5.63546 10.7834 -37.1128 225.358 -1887.31 225.576 -1921.95 0.0 225.576 -1921.95 82.5083 -5.63546 -1619.5011 61.2491 61.2491
27 2 -5.371259 0.0 -5.63546 10.7834 -37.1128 225.358 -1887.31 225.576 -1921.95 0.0 225.576 -1921.95 82.5083 -5.63546 -1619.5011 61.2491 61.2491
27 3 -5.3641343 0.0 -6.05283 10.7548 -37.4485 225.358 -1887.31 225.396 -1921.29 0.0 225.396 -1921.29 83.3259 -6.05283 -1618.621 61.4212 61.4212
27 4 -5.3641343 0.0 -6.05283 10.7548 -37.4485 225.358 -1887.31 225.396 -1921.29 0.0 225.396 -1921.29 83.3259 -6.05283 -1618.621 61.4212 61.4212
27 5 -5.3602605 0.0 -6.11382 10.7605 -37.4109 225.358 -1887.31 225.405 -1921.1 0.0 225.405 -1921.1 83.2062 -6.11382 -1618.6025 61.4202 61.4202
27 6 -5.3602605 0.0 -6.11382 10.7605 -37.4109 225.358 -1887.31 225.405 -1921.1 0.0 225.405 -1921.1 83.2062 -6.11382 -1618.6025 61.4202 61.4202
27 7 -5.3602605 0.0 -6.11382 10.7605 -37.4109 225.358 -1887.31 225.405 -1921.1 0.0 225.405 -1921.1 83.2062 -6.11382 -1618.6025 61.4202 61.4202
28 0 -5.7470403 0.0 -14.832 10.7593 -37.2745 225.358 -1887.31 225.619 -1914.14 0.0 225.619 -1914.14 84.0725 -14.832 -1619.2805 58.6622 58.6622
28 1 -5.7470403 0.0 -14.832 10.7593 -37.2745 225.358 -1887.31 225.619 -1914.14 0.0 225.619 -1914.14 84.0725 -14.832 -1619.2805 58.6622 58.6622
28 2 -5.7470403 0.0 -14.832 10.7593 -37.2745 225.358 -1887.31 225.619 -1914.14 0.0 225.619 -1914.14 84.0725 -14.832 -1619.2805 58.6622 58.6622
28 3 -5.7470403 0.0 -14.832 10.7593 -37.2745 225.358 -1887.31 225.619 -1914.14 0.0 225.619 -1914.14 84.0725 -14.832 -1619.2805 58.6622 58.6622
28 4 -5.729415 0.0 -14.8419 10.7475 -37.4718 225.358 -1887.31 225.527 -1913.91 0.0 225.527 -1913.91 84.4505 -14.8419 -1618.7744 58.6717 58.6717
28 5 -5.729415 0.0 -14.8419 10.7475 -37.4718 225.358 -1887.31 225.527 -1913.91 0.0 225.527 -1913.91 84.4505 -14.8419 -1618.7744 58.6717 58.6717
28 6 -5.698532 0.0 -14.3273 10.7485 -37.4303 225.358 -1887.31 225.509 -1914.13 0.0 225.509 -1914.13 84.4501 -14.3273 -1618.4982 58.796 58.796
28 7 -5.698532 0.0 -14.3273 10.7485 -37.4303 225.358 -1887.31 225.509 -1914.13 0.0 225.509 -1914.13 84.4501 -14.3273 -1618.4982 58.796 58.796
29 0 -5.5093203 0.0 -12.7864 10.8907 -36.7457 225.358 -1887.31 227.472 -1915.55 0.0 227.472 -1915.55 82.9017 -12.7864 -1617.9626 67.1116 67.1116
29 1 -5.5093203 0.0 -12.7864 10.8907 -36.7457 225.358 -1887.31 227.472 -1915.55 0.0 227.472 -1915.55 82.9017 -12.7864 -1617.9626 67.1116 67.1116
29 2 -5.5093203 0.0 -12.7864 10.8907 -36.7457 225.358 -1887.31 227.472 -1915.55 0.0 227.472 -1915.55 82.9017 -12.7864 -1617.9626 67.1116 67.1116
29 3 -5.5093203 0.0 -12.7864 10.8907 -36.7457 225.358 -1887.31 227.472 -1915.55 0.0 227.472 -1915.55 82.9017 -12.7864 -1617.9626 67.1116 67.1116
29 4 -5.396169 0.0 -9.52062 10.8748 -36.7256 225.358 -1887.31 227.379 -1918.61 0.0 227.379 -1918.61 82.9916 -9.52062 -1617.76 67.7246 67.7246
29 5 -5.396169 0.0 -9.52062 10.8748 -36.7256 225.358 -1887.31 227.379 -1918.61 0.0 227.379 -1918.61 82.9916 -9.52062 -1617.76 67.7246 67.7246
29 6 -5.4427648 0.0 -10.9849 10.872 -36.8185 225.358 -1887.31 227.408 -1917.25 0.0 227.408 -1917.25 83.1641 -10.9849 -1617.6628 67.5474 67.5474
29 7 -5.4427648 0.0 -10.9849 10.872 -36.8185 225.358 -1887.31 227.408 -1917.25 0.0 227.408 -1917.25 83.1641 -10.9849 -1617.6628 67.5474 67.5474
