Entry	Taxonomic lineage IDs	Gene names
Q9BWW7	9606	SCRT1
Q99M85	10090	Scrt1
Q9NQ03	9606	SCRT2 FP7030
Q8NBX0	9606	SCCPDH CGI-49
Q6IQ49	9606	SDE2 C1orf55
P24821	9606	TNC HXB
Q80YX1	10090	Tnc Hxb
P20132	9606	SDS SDH
Q9Z2G6	10090	Sel1l Sel1h
Q80Z70	10116	Sel1l Sel1h
Q80TS8	10090	Sel1l3 Kiaa0746
Q4V9Z5	10090	Sez6l2
Q5VUM1	9606	SDHAF4 C6orf57
Q9HB31	9606	SEBOX OG9X
P70368	10090	Sebox Og9x
Q9ERS8	10116	Sebox Og9x
Q8R238	10090	Sdsl Sds
Q96EE3	9606	SEH1L SEC13L SEH1
Q9JLJ1	10090	Selenok Selk
D3Z2R5	10090	Selenon Seln Sepn1
Q9Z123	10090	Sema4f Semaw
Q9P0V9	9606	SEPT10
Q9WUH7	10090	Sema4g
Q63548	10116	Sema3a
Q4V8G5	10116	Sept12
Q9BQE4	9606	SELENOS SELS VIMP AD-015 SBBI8
Q9H2E6	9606	SEMA6A KIAA1368 SEMAQ
Q9H3T3	9606	SEMA6B SEMAN SEMAZ UNQ1907/PRO4353
O70141	10116	Sema6b
Q9H4L4	9606	SENP3 SSP3 SUSP3
Q9Z1S5	10090	Sept3 Sep3
O43236	9606	SEPT4 ARTS PNUTL2 SEP4 hucep-7
P28661	10090	Sept4 Pnutl2
Q9QUR8	10090	Sema7a Cd108 Semal Semk1
Q9H3S1	9606	SEMA4A SEMAB SEMB UNQ783/PRO1317
Q96LD8	9606	SENP8 DEN1 NEDP1 PRSC2 FKSG8
Q5FVJ8	10116	Senp8
Q5M819	10116	Psph
Q8WYJ6	9606	SEPT1 DIFF6 PNUTL3
P00734	9606	F2
Q8K0E7	10090	Serinc2 Tde2l
A8WCG0	10116	Serinc4
Q9WVC0	10116	Sept7 Cdc10
Q9C0I4	9606	THSD7B KIAA1679
Q6P4U0	10090	Thsd7b
Q80UG5	10090	Sept9 Kiaa0991 Sint1
Q9NQF3	9606	SERHL SERHL2
Q8CFT2	10090	Setd1b Kiaa1076 Set1b
Q8TBK2	9606	SETD6
Q53H47	9606	SETMAR
Q96HF1	9606	SFRP2 FRP2 SARP1 FKSG12 UNQ361/PRO697
Q96T68	9606	SETDB2 C13orf4 CLLD8 KMT1F
Q92765	9606	FRZB FIZ FRE FRP FRZB1 SFRP3
Q6FHJ7	9606	SFRP4 FRPHE
Q9BYW2	9606	SETD2 HIF1 HYPB KIAA1732 KMT3A SET2 HSPC069
Q5SSN7	10090	Sft2d1
O95104	9606	SCAF4 KIAA1172 SFRS15
Q9H7N4	9606	SCAF1 SFRS19 SRA1
Q86XK3	9606	SFR1 C10orf78 MEI5 MEIR5
Q9BWM7	9606	SFXN3
P82347	10090	Sgcd
Q925N1	10090	Sfxn4
Q8TD22	9606	SFXN5
Q3TUA9	10090	Pomk Sgk196
Q5BJN8	10116	Sde2
P43407	10090	Sdc2 Hspg1 Synd2
O75056	9606	SDC3 KIAA0468
Q64519	10090	Sdc3 Kiaa0468
Q9ESP1	10090	Sdf2l1
Q9CQA3	10090	Sdhb
O35988	10090	Sdc4
P21913	10116	Sdhb Sdh1
Q920L2	10116	Sdha
Q9NX18	9606	SDHAF2 C11orf79 PGL2 SDH5
Q8VBT2	10090	Sds
Q8BQU3	10090	Sdhaf3 Acn9
Q6TUF2	10116	Sdhaf3 Acn9
Q9C0C4	9606	SEMA4C KIAA1739 SEMAI UNQ5855/PRO34487
Q8WWX9	9606	SELENOM SELM
Q91WD9	10090	Scgn
Q15019	9606	SEPT2 DIFF6 KIAA0158 NEDD5
Q91Y81	10116	Sept2 Vesp11
Q9QZI9	10090	Serinc3 Aigp1 Diff33 Tde1 Tms1
Q8NE22	9606	SETD9 C5orf35
O75533	9606	SF3B1 SAP155
Q9WU66	10090	Sfrp5
Q8WV19	9606	SFT2D1 C6orf83
P08427	10116	Sftpa1 Sftp-1 Sftp1 Sftpa
Q9JHY2	10116	Sfxn3
O43556	9606	SGCE ESG UNQ433/PRO840
Q13326	9606	SGCG
O95969	9606	SCGB1D2 LIPHB LPNB
Q6XE38	9606	SCGB1D4 UNQ517/PRO812
O75556	9606	SCGB2A1 LIPHC MGB2 UGB3
Q96LD1	9606	SGCZ
Q8BX51	10090	Sgcz
A6NJ88	9606	SAGE2P
Q16586	9606	SGCA ADL DAG2
Q16585	9606	SGCB
Q7Z6J0	9606	SH3RF1 KIAA1494 POSH POSH1 RNF142 SH3MD2
Q92529	9606	SHC3 NSHC SHCC
Q921I6	10090	Sh3bp4
Q6S5L8	9606	SHC4 SHCD UNQ6438/PRO21364
O35092	10116	Timm17a Mimt17 Tim17 Tim17a Timm17
Q8TEC5	9606	SH3RF2 POSH3 POSHER PPP1R39 RNF158
Q62420	10090	Sh3gl2 Een1 Sh3d2a
Q80W98	10116	Sgtb Sgt2
O08641	10090	Sh3yl1
B0BNA1	10116	Sh3yl1
Q96IW2	9606	SHD
O88834	10090	Shd
O35324	10090	Sh2d1b Eat2 Eat2a Sh2d1b1
Q9H788	9606	SH2D4A PPP1R38 SH2A
Q9D7V1	10090	Sh2d4a
Q6AYC8	10116	Sh2d4a
A6X942	10090	Sh2d4b
Q9QX74	10116	Shank2 Cortbp1
Q9H0F6	9606	SHARPIN SIPL1 PSEC0216
A2A9G7	10090	Shisal2a Fam159a
Q91WA6	10090	Sharpin Cpdm Sipl1
O09039	10090	Sh2b3 Lnk
Q6UWI4	9606	SHISA2 C13orf13 TMEM46 UNQ9166/PRO28631
Q9JLU4	10116	Shank3 Prosap2
Q8VIB3	10090	St3gal6 Siat10
Q5VXU9	9606	SHOC1 C9orf84
Q9Y2C9	9606	TLR6
P78324	9606	SIRPA BIT MFR MYD1 PTPNS1 SHPS1 SIRP
Q3SXP7	9606	SHISAL1 KIAA1644
Q16842	9606	ST3GAL2 SIAT4B
Q6PD21	10090	Shb
Q63673	10116	Shh Vhh-1
Q91Y74	10090	St3gal4 Siat4c
Q9H1K6	9606	TLNRD1 MESDC1
Q9NZ63	9606	C9orf78 HCA59
Q8VDQ8	10090	Sirt2 Sir2l2
O94876	9606	TMCC1 KIAA0779
Q921L3	10090	Tmco1
Q5VYV7	9606	SLX4IP C20orf94
Q9BQ83	9606	SLX1A GIYD1 SLX1 SLX1B GIYD2 SLX1
A8MWV9	9606	SMIM34A
P0DPE8	9606	SMIM34B
P97801	10090	Smn1 Smn
Q5VUG0	9606	SFMBT2 KIAA1617
Q9HCE7	9606	SMURF1 KIAA1625
Q8BUN5	10090	Smad3 Madh3
Q9QYZ6	10090	Smok2a
Q16613	9606	AANAT SNAT
Q8VE22	10090	Mrps23
Q3B7K9	10116	Rundc3b
Q8K0T0	10090	Rtn1 Nsp
Q9ER80	10090	Rtp4 Ifrg28
Q9CWX4	10090	Rpusd4
Q4QQT0	10116	Rpusd4
Q08775	10090	Runx2 Aml3 Cbfa1 Osf2 Pebp2a
O70622	10090	Rtn2 Nspl1
P0DN91	10090	Tmem254c
Q9EQN9	10090	Slc19a2
Q9BZV2	9606	SLC19A3
Q9UKG4	9606	SLC13A4 SUT1
Q922G0	10090	Slc25a36
Q9R0W2	10116	Slc22a2 Oct2
Q92503	9606	SEC14L1 SEC14L
Q9WTW5	10090	Slc22a3 Oct3
Q9R155	10090	Slc26a4 Pds
P97816	10090	S100g Calb3 S100d
Q9D9E0	10090	Slc22a17 Boct
Q9P290	10116	Slc22a17 Boct Boit
Q78KK3	10090	Slc22a18 Impt1 Itm Orctl2 Tssc5
Q6AY78	10116	Slc22a18 Orctl2 Tssc5
Q5TZJ5	9606	SPATA31A1 C9orf36 FAM75A1 FAM75A2 SPATA31A2
P35467	10116	S100a1
Q9H2B4	9606	SLC26A1 SAT1
Q8K3D6	10090	Slc35e4
Q5T1Q4	9606	SLC35F1 C6orf169
O88561	10090	Slc27a3 Acsvl3 Fatp3
Q8N357	9606	SLC35F6 C2orf18 UNQ3047/PRO9863
Q8BWH0	10090	Slc38a7 Snat7
Q91VE0	10090	Slc27a4 Acsvl4 Fatp4
Q9H228	9606	S1PR5 EDG8
Q91X56	10090	S1pr5 Edg8 Lpb4
Q9ES38	10116	Slc27a5 Acsb Fatp5 Vlacsr
Q62773	10116	Slc28a2 Cnt2 Spnt
Q9HAS3	9606	SLC28A3 CNT3
Q8BHK3	10090	Slc36a2 Pat2 Tramd1
Q9JIM1	10090	Slc29a1 Ent1
Q14542	9606	SLC29A2 DER12 ENT2 HNP36
Q5I0E9	10116	Slc47a1 Mate1
Q8BZH0	10090	Slc39a13 Zip13
Q2M1K6	10116	Slc39a13 Zip13
Q5RKI7	10116	Slc7a13
Q9H9S3	9606	SEC61A2
Q8NBS3	9606	SLC4A11 BTR1
Q9Z1F9	10090	Uba2 Sae2 Uble1b
Q8VDB9	10090	Slc6a20a Slc6a20 Xt3s1 Xtm3s1 Xtrp3s1
O88575	10090	Slc6a20b Slc6a20 Xt3 Xtrp3
Q60949	10090	Tbc1d1 Kiaa1108 Tbc1
Q9JLC8	10090	Sacs Kiaa0730
Q9BY07	9606	SLC4A5 NBC4
P31651	10090	Slc6a12 Gabt2 Gat-2 Gat2
Q9Y6M7	9606	SLC4A7 BT NBC2 NBC2B NBC3 NBCn1 SBC2 SLC4A6
Q9NSD5	9606	SLC6A13 GAT2
Q9R1N3	10116	Slc4a7 Nbc Nbc2 Nbc3 Nbcn1
P31532	10090	Saa4 Saa5
Q9NTJ5	9606	SACM1L KIAA0851
Q9ES21	10116	Sacm1l
Q6AXQ0	10116	Sae1 Uble1a
Q9D6X5	10090	Slc52a3 Rft2 RFVT3
Q5QJ74	9606	TBCEL LRRC35
A6NKF1	9606	SAC3D1 SHD1
A6H687	10090	Sac3d1 Shd1
P18405	9606	SRD5A1
Q15813	9606	TBCE
Q8CIV8	10090	Tbce
Q99N99	10090	Srd5a2 5art2
Q9UPU7	9606	TBC1D2B KIAA1055
Q9R1K7	10090	Tubd1
Q9D6T1	10090	Tube1
Q6AXV4	10116	Samm50
Q5U680	10090	Slc25a26 Samc
O75995	9606	SASH3 CXorf9 SLY
O75446	9606	SAP30
Q9DA37	10090	Samd8
Q8N3R3	9606	TCAIM C3orf23 TOAG1
Q66JZ4	10090	TCAIM D9Ertd402e Toag1
P0DKR2	10116	Tcaim Toag1
Q5PPP3	10116	Tceal1
Q9H3H9	9606	TCEAL2 My048 MY0876G0
A3KN83	9606	SBNO1 MOP3
Q8VIF7	10116	Selenbp1 Sbp
Q93073	9606	SECISBP2L KIAA0256
Q63836	10090	Selenbp2 Lpsb2
Q9BRL7	9606	SEC22C SEC22L3 UNQ459/PRO784
Q8BXT9	10090	Sec22c Sec22l3
Q8K0E3	10090	Slc5a11 Kst1 Smit2
Q9NR00	9606	TCIM C8orf4 TC1
P53790	10116	Slc5a1 Sglt1
Q1EHB4	9606	SLC5A12 SMCT2
P53794	9606	SLC5A3
P56844	10090	Tcl1b4
O55192	10090	Slc6a2
Q92911	9606	SLC5A5 NIS
O15027	9606	SEC16A KIAA0310 SEC16 SEC16L
O95486	9606	SEC24A
Q60857	10090	Slc6a4 Htt Sert
Q6GQT6	10090	Scap Kiaa0199
A0A286YFB4	9606	SCYGR2 KRTAP28-2
Q6T707	10090	Scd4
Q9BV35	9606	SLC25A23 APC2 MCSC2 SCAMC3
Q61180	10090	Scnn1a
Q6NUK1	9606	SLC25A24 APC1 MCSC1 SCAMC1
Q8BMD8	10090	Slc25a24 Scamc1
Q9Y5Y9	9606	SCN10A
Q62968	10116	Scn10a Sns
Q8BHK2	10090	Scn3b
Q9WTS4	10090	Tenm1 Odz1 Tnm1
Q5U4D9	10090	Thoc6 Wdr58
Q8IZQ5	9606	SELENOH C11orf31 SELH
P52888	9606	THOP1
O95754	9606	SEMA4F SEMAM SEMAW
Q9Z143	10116	Sema4f
O54951	10090	Sema6b Seman
O15041	9606	SEMA3E KIAA0331 SEMAH
Q8NFY4	9606	SEMA6D KIAA1479
O88632	10090	Sema3f
Q9BQF6	9606	SENP7 KIAA1707 SSP2 SUSP2
Q9JJM9	10116	Sept5 Pnutl1
P24155	10116	Thop1
Q16181	9606	SEPT7 CDC10
Q8R2U0	10090	Seh1l
Q62179	10090	Sema4b Kiaa1745 Semac SemC
P59798	10116	Selenok Selk
P01266	9606	TG
O08710	10090	Tg Tgn
P06882	10116	Tg
Q8K4Z5	10090	Sf3a1
Q9Y6X0	9606	SETBP1 KIAA0437
Q9Z180	10090	Setbp1 Kiaa0437
A8K8P3	9606	SFI1 KIAA0542
Q5T4F7	9606	SFRP5 FRP1B SARP3
Q63945	10116	Set Ab1-115
Q15393	9606	SF3B3 KIAA0017 SAP130
Q15427	9606	SF3B4 SAP49
Q6AYL5	10116	Sf3b4
Q6UW10	9606	SFTA2 SFTPG UNQ541/PRO1098
Q91WC0	10090	Setd3 D12Ertd771e
Q7Z4S9	9606	SH2D6
Q9CX34	10090	Sugt1
Q5FBB7	9606	SGO1 SGOL1
Q9P0V3	9606	SH3BP4 BOG25 EHB10 TTP
O43765	9606	SGTA SGT SGT1
Q8BZT2	10090	Sh3rf2 Posh3 Ppp1r39 Rnf158
Q96HL8	9606	SH3YL1
Q8CHN6	10116	Sgpl1 Spl
O60880	9606	SH2D1A DSHP SAP
Q8VCZ6	10090	Sgsm3 Cip85 Rutbc3
O75368	9606	SH3BGRL
Q9UQ13	9606	SHOC2 KIAA0862
Q6P7W2	10090	Shkbp1 Sb1
Q7M4L6	9606	SHF
Q6AYI5	10116	Shoc2
Q91VW3	10090	Sh3bgrl3
O35750	10116	Shox2 Prx3
O35412	10116	Sipa1l1 Spa1
Q6AYE2	10116	Sh3glb1
Q5JCS6	10116	Sipa1l2 Sersap2
Q9NR46	9606	SH3GLB2 KIAA1848 PP578
Q9JLF7	10090	Tlr5
Q9Y274	9606	ST3GAL6 SIAT10
Q149N8	9606	SHPRH KIAA2023
Q7TPQ3	10090	Shprh
A6NL88	9606	SHISA7
Q9EPW9	10090	Tlr6
Q11201	9606	ST3GAL1 SIAT4 SIAT4A
P97710	10116	Sirpa Bit Mfr Ptpns1 Shps1 Sirp
P08689	10116	Shbg
Q15464	9606	SHB
P29353	9606	SHC1 SHC SHCA
Q9UHJ3	9606	SFMBT1 RU1
O35876	10116	Smn1 Smn
Q8WVI0	9606	SMIM4 C3orf78
P61278	9606	SST
Q9CQQ0	10090	Smim8
Q9CU62	10090	Smc1a Sb1.8 Smc1 Smc1l1 Smcb
Q9QYZ3	10090	Smok2b Gm1847
Q6P9Z1	10090	Smarcd3 Baf60c
Q8C0N0	10090	Gm4922
P62316	9606	SNRPD2 SNRPD1
O35979	10090	Smr2 Msg2 Vcs2
P97454	10090	Smad5 Madh5 Msmad5
Q9ERB0	10090	Snap29
P97496	10090	Smarcc1 Baf155 Srg3
O15198	9606	SMAD9 MADH6 MADH9 SMAD8
Q6GMV2	9606	SMYD5 RAI15
O54835	10116	Smad9 Madh8 Madh9 Smad8
Q9UPU9	9606	SAMD4A KIAA1053 SAMD4 SMAUG1
Q9CSN1	10090	Snw1 Skiip
Q91YJ2	10090	Snx4
O70493	10090	Snx12
Q9UI30	9606	TRMT112 AD-001 HSPC152 HSPC170
O88583	10116	Socs3 Cish3
O14544	9606	SOCS6 CIS4 SOCS4
Q7M713	10090	Tas2r116 T2r56
Q62230	10090	Siglec1 Sa Sn
Q13596	9606	SNX1
O35913	10116	Slco1a4 Oatp1a4 Oatp2 Slc21a5
Q99J94	10090	Slco1a6 Oatp5 Slc21a13
Q9EPZ7	10116	Slco1c1 Bsat1 Oatp1c1 Oatpf Slc21a14
Q969T3	9606	SNX21 C20orf161 SNXL
P18583	9606	SON C21orf50 DBP5 KIAA1019 NREBP HSPC310 HSPC312
Q9QX47	10090	Son Nrebp
Q99N02	10116	Slco3a1 Oatp3a1 Oatpd Pgt2 Slc21a11
Q71MB6	10116	Slco4c1 Oatp4c1 Slc21a20
Q62245	10090	Sos1
O70536	10116	Soat1 Acact Acat
Q8QZR0	10090	Tram1l1
Q7TQM4	10116	Soat2 Acat2
Q8BGW5	10090	Nabp1 Obfc2a Ssb2
O88307	10090	Sorl1
Q9UN79	9606	SOX13
Q0P5V2	10090	Sobp Jxc1
A7XYI6	10116	Sobp Jxc1
P86448	10090	Trim43b
P06880	10090	Gh1 Gh
O95416	9606	SOX14 SOX28
Q04892	10090	Sox14 Sox-14
P01244	10116	Gh1 Gh
Q9H6I2	9606	SOX17
Q61473	10090	Sox17 Sox-17
P57073	9606	SOX8
Q04886	10090	Sox8 Sox-8
Q8BVK9	10090	Sp110 Ifi75 Ipr1
Q3KRF1	10116	Sp110 Ipr1
P53783	10090	Sox1 Sox-1
Q9NRY2	9606	INIP C9orf80 SSBIP1 HSPC043 HSPC291
Q66HC7	10116	Supt20h Fam48a Supt20
P08047	9606	SP1 TSFP1
O89090	10090	Sp1
Q3UDK1	10090	Trafd1 Fln29
Q9D2H6	10090	Sp2 Kiaa0048
Q3U0V2	10090	Tradd
Q9HAJ7	9606	SAP30L NS4ATP2
Q13077	9606	TRAF1 EBI6
P39429	10090	Traf2
Q13114	9606	TRAF3 CAP1 CRAF1
Q60803	10090	Traf3 Craf1 Trafamn
Q61382	10090	Traf4 Cart1
O00463	9606	TRAF5 RNF84
P70191	10090	Traf5
Q8R4Z1	10116	Serpina12
Q6UXR4	9606	SERPINA13P SERPINA13 UNQ6121/PRO20043
Q86W54	9606	SPATA24
Q6P926	10090	Spata24 Tipt Tipt2
Q4PJT6	10116	Spata24
Q8IUW3	9606	SPATA2L C16orf76
Q8BNN1	10090	Spata2l Kiaa4138
Q8BMJ8	10090	Sp8
Q6P4P1	10090	Serpina3a
P29621	10090	Serpina3c Klkbp
Q80X76	10090	Serpina3f
O55034	10116	Spag4 Sun4
Q86U17	9606	SERPINA11
P07759	10090	Serpina3k Mcm2 Spi2
P05545	10116	Serpina3k Spin2b
P70196	10090	Traf6
Q6AY30	10116	Sccpdh
P27615	10116	Scarb2 Cd36l2 Limpii
Q9WTS6	10090	Tenm3 Kiaa1455 Odz3 Tnm3
Q921W8	10090	Sectm1a
Q9JL59	10090	Sectm1b K12 Sectm1
Q6AY87	10116	Thoc6 Pdrp wdr58
Q8WW01	9606	TSEN15 C1orf19 SEN15
Q64151	10090	Sema4c S4c Semacl1 Semai
Q8BMZ5	10090	Tsen34 Leng5 Sen34
Q14242	9606	SELPLG
Q9P0U3	9606	SENP1
P49908	9606	SELENOP SELP SEPP1
Q6P7W0	10090	Senp6 Kiaa0797 Susp1
Q8BUH8	10090	Senp7 Kiaa1707 Susp2
D3ZF42	10116	Senp7 Susp2
Q6ZVN7	9606	SEM1 C7orf76
Q5EB96	10116	Sept1
Q96SA4	9606	SERINC2 TDE2L FKSG84 UNQ263/PRO300
P18292	10116	F2
Q99K85	10090	Psat1 Psa Psat
Q86VE9	9606	SERINC5 C5orf12
Q9Y617	9606	PSAT1 PSA
Q69ZU6	10090	Thsd7a Gm837 Kiaa0960
Q9QZR6	10116	Sept9
Q9JM61	10090	Thsd1 Tmtsp
O75920	9606	SERF1A FAM2A SERF1 SMAM1 SERF1B FAM2B SERF1 SMAM1
O88892	10090	Serf1
A0A1W2PP97	9606	THSD8
P84102	10090	Serf2
Q9NVD3	9606	SETD4 C21orf18 C21orf27
D3ZSK5	10116	Setd6
O88974	10090	Setdb1 Eset Kiaa0067
Q62203	10090	Sf3a2 Sap62
Q9JLS4	10116	Sfrp4 Ddc4 Frp
Q9EQU5	10090	Set
Q8IWL1	9606	SFTPA2 COLEC5 PSAP SFTP1 SFTPA SFTPA2B
E9PXB6	10090	Sfta2
P0C7M3	9606	SFTA3 SFTPH
Q923D4	10090	Sf3b5 Sf3b10
D3ZTQ1	10116	Sfswap Sfrs8 Srsf8 Swap
Q5U3Y7	10116	Tmem97 S2r
Q91X43	10090	Sh3d19
P98077	9606	SHC2 SCK SHCB
B0BN85	10116	Sugt1
O70142	10116	Shc2 Sck
Q61120	10090	Shc3 Nshc ShcC
Q9Z0V8	10090	Timm17a Tim17a
Q8C8M1	10090	Sinhcaf Fam60a Tera
Q62419	10090	Sh3gl1 Sh3d2b
O35964	10116	Sh3gl1 Sh3p8
Q9Z179	10090	Shcbp1 Pal
O95470	9606	SGPL1 KIAA1252
Q8VD33	10090	Sgtb
O35179	10116	Sh3gl2 Sh3d2a Sh3p4
O88890	10090	Sh2d1a Xlp
Q6P6R7	10116	Sgsm3 Bdif1 Rutbc3
D3YZU1	10090	Shank1
Q9WV48	10116	Shank1
Q9BX95	9606	SGPP1
Q9JI99	10090	Sgpp1 Spp1 Spph1
Q99P55	10116	Sgpp1
Q80Z38	10090	Shank2 Cortbp1 Kiaa1022
Q5VZ18	9606	SHE
Q9ULL8	9606	SHROOM4 KIAA1202 SHAP
O14492	9606	SH2B2 APS
Q99J19	10090	Smim11a Fam165b Smim11
Q8TCY0	9606	SMIM11B
A0MZ67	10116	Shtn1
Q9BZQ2	9606	SHCBP1L C1orf14
A0PJX4	9606	SHISA3
Q3UPR0	10090	Shisa3
Q96DD7	9606	SHISA4 C1orf40 TMEM58 UNQ583/PRO1153
Q6ZSJ9	9606	SHISA6
P61943	10116	St3gal6 Siat10
A2ALV5	10090	Shoc1
Q06985	10090	Siah1b
B4DS77	9606	SHISA9
Q9CZN4	10090	Shisa9
Q62226	10090	Shh Hhg1
Q11204	10090	St3gal2 Siat4b Siat5
Q11205	10116	St3gal2 Siat4b Siat5
Q11206	9606	ST3GAL4 CGS23 NANTA3 SIAT4C STZ
P61131	10116	St3gal4 Siat4c
Q9ES52	10090	Inpp5d 7a33 Ship Ship1
Q9EQU3	10090	Tlr9
Q6P549	10090	Inppl1 Ship2
Q9WVR3	10116	Inppl1 Ship2
Q9NTG7	9606	SIRT3 SIR2L3
O75069	9606	TMCC2 KIAA0481 hucep-11
Q80W04	10090	Tmcc2 Kiaa0481
Q9ULS5	9606	TMCC3 KIAA1145
Q9UM00	9606	TMCO1 TMCC4 PNAS-10 PNAS-136 UNQ151/PRO177
Q5I0H4	10116	Tmco1
Q7Z6W1	9606	TMCO2
P0C1V4	10090	Tmco2
Q6UWJ1	9606	TMCO3 C13orf11 UNQ2419/PRO4976
Q8BH01	10090	Tmco3
Q5TGY1	9606	TMCO4
Q91WU4	10090	Tmco4
Q499U8	10116	Tmco4
Q96DC7	9606	TMCO6 PRO1580
Q8BQX5	10090	Tmco6
Q9D2R4	10090	Tmed11
Q13445	9606	TMED1 IL1RL1L IL1RL1LG
Q3V009	10090	Tmed1 Il1rl1l
Q5BK85	10116	Tmed1 Il1rl1l
Q15363	9606	TMED2 RNP24
Q9R0Q3	10090	Tmed2 Rnp24 Sid394
Q63524	10116	Tmed2 Rnp24
Q9Y3Q3	9606	TMED3 C15orf22 UNQ5357/PRO1078
Q78IS1	10090	Tmed3
Q6AY25	10116	Tmed3
Q7Z7H5	9606	TMED4 ERS25
Q8R1V4	10090	Tmed4 Ers25
Q9Y3A6	9606	TMED5 CGI-100 UNQ397/PRO733
Q9CXE7	10090	Tmed5
Q6AXN3	10116	Tmed5
Q8WW62	9606	TMED6 UNQ9146/PRO34237
Q9CQG0	10090	Tmed6
Q9Y3B3	9606	TMED7 CGI-109
D3ZTX0	10116	Tmed7
Q6PL24	9606	TMED8 FAM15B L10
Q3UHI4	10090	Tmed8
Q9BVK6	9606	TMED9 GP25L2
Q9D7Y9	10090	Slx4ip
Q8IY92	9606	SLX4 BTBD12 KIAA1784 KIAA1987
Q8IYB5	9606	SMAP1
Q91VZ6	10090	Smap1
Q8WU79	9606	SMAP2 SMAP1L
Q7TN29	10090	Smap2 Smap1l
P97588	10116	Smad1 Mad1 Madh1
P38935	9606	IGHMBP2 SMBP2 SMUBP2
O70436	10116	Smad2 Madh2
Q8TAQ2	9606	SMARCC2 BAF170
P63301	10116	Selenow Selw Sepw1
O09126	10090	Sema4d Semacl2 Semaj
P97299	10090	Sfrp2 Sarp1 Sdf5
Q9D554	10090	Sf3a3 Sap61
Q8BG73	10090	Sh3bgrl2
A0MZ66	9606	SHTN1 KIAA1598
Q9Z200	10116	Sh2b2 Aps
Q9UQQ2	9606	SH2B3 LNK
P50745	10116	Sh2b3 Lnk
Q8N5H7	9606	SH2D3C NSP3 UNQ272/PRO309/PRO34088
Q8BX32	10090	Slx1b Giyd1 Giyd2 Slx1
Q9BSF0	9606	C2orf88
Q9Y6J3	9606	SMAD5-AS1 DAMS SMAD5OS
Q8BJL0	10090	Smarcal1 Harp
B2RUZ4	9606	SMIM1
P0C8K7	10090	Smim1
Q8BT42	10090	Smim5
P0DI80	9606	SMIM6 C17orf110
P60174	9606	TPI1 TPI
Q12824	9606	SMARCB1 BAF47 INI1 SNF5L1
Q9H115	9606	NAPB SNAPB
Q9Z2P6	10116	Snap29
O15105	9606	SMAD7 MADH7 MADH8
Q3B7S5	9606	SMIM21 C18orf62
Q5RK19	10116	Snf8 Eap30
O88406	10116	Smad7 Madh7
Q8IYR2	9606	SMYD4 KIAA1936
O43759	9606	SYNGR1
Q68FX5	10116	Snapc2
O43623	9606	SNAI2 SLUG SLUGH
Q8CBY1	10090	Samd4a Samd4 Smaug1
Q3KNW1	9606	SNAI3 ZNF293
Q5PRF9	9606	SAMD4B SMAUG2
Q0VAQ4	9606	SMAGP
Q99KC7	10090	Smagp
Q7TPF1	10116	Smagp
Q9QZX8	10116	Slco1b2 Oatp1b2 Slc21a10
O14508	9606	SOCS2 CIS2 SSI2 STATI2
O35717	10090	Socs2 Cis2 Cish2
O60749	9606	SNX2 TRG9
Q86XE0	9606	SNX32 SNX6B
Q67ES1	10116	Tas2r113 Tas2r30
Q6NZL0	10090	Soga3
Q9D489	10090	Sohlh2 Tohlh2
Q92543	9606	SNX19 KIAA0254
Q08420	10116	Sod3 Sod-3
Q67ES5	10116	Tas2r124 T2r25
Q7M710	10090	Tas2r125 T2r59
Q7M709	10090	Tas2r129 T2r60
Q5BK61	10116	Snx20
O14836	9606	TNFRSF13B TACI
Q9ET35	10090	Tnfrsf13b Taci
Q96RJ3	9606	TNFRSF13C BAFFR BR3
Q9UPU3	9606	SORCS3 KIAA1059
P30626	9606	SRI
O55170	10116	Sox10
Q8BX43	10090	Relt Tnfrsf19l
Q8CGW4	10090	Sox30
Q9CXB2	10090	Slc10a6 Soat
O15370	9606	SOX12 SOX22
P53784	10090	Sox3 Sox-3
A7XYQ1	9606	SOBP JXC1
Q04891	10090	Sox13 Sox-13
P86449	10090	Trim43c
P48431	9606	SOX2
Q62252	10090	Spa17 Sp17
Q15628	9606	TRADD
O70494	10090	Sp3
Q9JHX2	10090	Sp5
Q3SY56	9606	SP6 KLF14
Q8TDD2	9606	SP7 OSX
Q8IXZ3	9606	SP8
Q8BYY9	10090	Serpina3b
P0CG40	9606	SP9
Q64HY3	10090	Sp9
Q7TPA5	10116	Serpina11 Ab1-046
Q7TME2	10090	Spag5
P05544	10116	Serpina3l Spin2a
Q03734	10090	Serpina3m
Q9JLI7	10090	Spag6 Pf16
O75391	9606	SPAG7
Q99932	9606	SPAG8
Q3V0Q6	10090	Spag8
B2RV46	10090	Spata6l
Q6AYJ3	10116	Spata6l
Q9D7D2	10090	Serpina9
Q96KW9	9606	SPACA7 C13orf28
Q9D2S4	10090	Spaca7
Q9NPE6	9606	SPAG4 SUN4
Q8N0X7	9606	SPART KIAA0610 SPG20 TAHCCP1
Q8R1X6	10090	Spart Kiaa0610 Spg20
Q86XZ4	9606	SPATS2 SCR59 SPATA10 Nbla00526
Q8K1N4	10090	Spats2 Scr59
Q5VX52	9606	SPATA1
Q9D5R4	10090	Spata1
Q6AY22	10116	Spata1
Q9UM82	9606	SPATA2 KIAA0757 PD1
Q8K004	10090	Spata2
